(48.199, 17.162)
(48.093, 19.35)
(47.674, 21.52)
(46.931, 23.639)
(45.857, 25.667)
(44.452, 27.557)
(42.731, 29.261)
(40.724, 30.729)
(38.48, 31.923)
(36.061, 32.817)
(33.535, 33.401)
(30.967, 33.689)
(28.414, 33.705)
(25.915, 33.485)
(23.489, 33.067)
(21.139, 32.481)
(18.86, 31.747)
(16.643, 30.866)
(14.49, 29.827)
(12.421, 28.609)
(10.474, 27.189)
(8.71, 25.551)
(7.205, 23.697)
(6.038, 21.648)
(5.279, 19.448)
(4.979, 17.162)
(5.163, 14.864)
(5.819, 12.63)
(6.909, 10.531)
(8.369, 8.618)
(10.122, 6.924)
(12.093, 5.461)
(14.213, 4.22)
(16.433, 3.185)
(18.722, 2.335)
(21.066, 1.658)
(23.463, 1.148)
(25.913, 0.818)
(28.409, 0.687)
(30.933, 0.783)
(33.452, 1.134)
(35.917, 1.76)
(38.274, 2.67)
(40.464, 3.855)
(42.435, 5.294)
(44.144, 6.952)
(45.564, 8.791)
(46.681, 10.767)
(47.492, 12.843)
(47.997, 14.984)
