(48.594, 29.317)
(53.161, 28.444)
(57.171, 26.931)
(60.54, 24.984)
(63.307, 22.75)
(65.545, 20.293)
(67.259, 17.608)
(68.341, 14.677)
(68.58, 11.538)
(67.745, 8.331)
(65.688, 5.297)
(62.439, 2.731)
(58.231, 0.908)
(53.463, 0.0)
(48.594, 0.037)
(44.028, 0.909)
(40.018, 2.422)
(36.649, 4.37)
(34.112, 6.417)
(32.405, 5.885)
(28.072, 5.144)
(23.472, 5.08)
(18.911, 5.859)
(14.822, 7.517)
(11.61, 9.916)
(11.152, 10.542)
(10.199, 10.871)
(7.221, 12.43)
(4.696, 14.271)
(2.619, 16.365)
(1.044, 18.711)
(0.11, 21.294)
(0.0, 24.042)
(0.88, 26.8)
(2.814, 29.35)
(5.72, 31.453)
(9.362, 32.914)
(13.404, 33.625)
(16.713, 33.596)
(16.719, 33.655)
(17.563, 35.836)
(19.229, 37.806)
(21.629, 39.38)
(24.483, 40.511)
(27.572, 41.268)
(30.833, 41.671)
(34.205, 41.604)
(37.466, 40.916)
(40.297, 39.604)
(42.515, 37.849)
(44.191, 35.865)
(45.462, 33.736)
(46.235, 31.438)
(46.157, 29.335)
