(21.003, 2.93)
(18.626, 1.791)
(16.121, 0.856)
(13.391, 0.195)
(10.435, 0.0)
(7.418, 0.473)
(4.638, 1.7)
(2.396, 3.597)
(0.875, 5.952)
(0.102, 8.525)
(0.0, 11.131)
(0.485, 13.663)
(1.524, 16.042)
(3.118, 18.171)
(5.237, 19.917)
(7.772, 21.157)
(10.547, 21.838)
(13.391, 21.999)
(16.206, 21.726)
(16.648, 21.622)
(16.917, 21.992)
(18.269, 23.73)
(18.209, 23.85)
(17.827, 26.72)
(18.416, 29.549)
(19.871, 32.088)
(21.978, 34.165)
(24.492, 35.718)
(27.208, 36.774)
(30.004, 37.408)
(32.843, 37.678)
(35.729, 37.586)
(38.644, 37.071)
(41.492, 36.039)
(44.082, 34.421)
(46.16, 32.231)
(47.476, 29.59)
(47.858, 26.72)
(47.269, 23.891)
(45.815, 21.352)
(43.708, 19.275)
(41.194, 17.722)
(39.202, 16.947)
(39.857, 15.183)
(40.134, 12.579)
(39.504, 9.949)
(37.982, 7.558)
(35.791, 5.555)
(33.131, 3.984)
(30.112, 2.92)
(26.854, 2.515)
(23.589, 2.891)
(21.937, 3.507)
