(50.363, 5.808)
(51.642, 5.146)
(52.481, 4.459)
(52.915, 3.749)
(52.909, 3.014)
(52.355, 2.265)
(51.135, 1.536)
(49.181, 0.882)
(46.542, 0.372)
(43.401, 0.066)
(40.04, 0.0)
(36.777, 0.173)
(33.881, 0.55)
(31.514, 1.075)
(31.128, 1.207)
(28.916, 0.994)
(25.148, 0.865)
(21.53, 0.88)
(18.002, 0.963)
(14.364, 1.107)
(10.545, 1.384)
(6.803, 1.892)
(3.713, 2.683)
(1.91, 3.709)
(1.762, 4.829)
(3.171, 5.877)
(3.778, 6.089)
(3.039, 6.279)
(1.212, 7.069)
(0.196, 7.936)
(0.0, 8.828)
(0.575, 9.698)
(1.842, 10.511)
(3.721, 11.24)
(6.139, 11.863)
(9.024, 12.355)
(12.291, 12.691)
(15.817, 12.842)
(19.429, 12.785)
(22.913, 12.513)
(26.015, 12.037)
(28.883, 12.334)
(33.19, 12.392)
(37.304, 12.123)
(40.928, 11.633)
(44.065, 11.025)
(46.82, 10.333)
(49.131, 9.534)
(50.708, 8.614)
(51.232, 7.614)
(50.62, 6.62)
(49.657, 6.049)
