(125.499, 12.824)
(126.254, 15.12)
(125.704, 17.508)
(123.572, 19.846)
(119.826, 21.962)
(114.683, 23.706)
(108.526, 24.982)
(101.774, 25.765)
(94.788, 26.073)
(87.834, 25.939)
(81.118, 25.388)
(74.844, 24.43)
(69.252, 23.079)
(64.601, 21.373)
(61.102, 19.392)
(58.836, 17.242)
(57.725, 15.029)
(57.568, 12.824)
(58.152, 10.648)
(59.37, 8.48)
(61.298, 6.3)
(64.164, 4.136)
(68.23, 2.095)
(73.626, 0.36)
(80.21, -0.86)
(87.544, -1.392)
(94.984, -1.167)
(101.877, -0.244)
(107.757, 1.209)
(112.469, 2.973)
(116.155, 4.862)
(119.126, 6.77)
(121.662, 8.691)
(123.845, 10.687)
