(42.505, 4.944)
(42.325, 5.5)
(41.877, 6.03)
(41.231, 6.52)
(40.478, 6.972)
(39.693, 7.398)
(38.915, 7.819)
(38.132, 8.249)
(37.294, 8.687)
(36.339, 9.114)
(35.223, 9.5)
(33.937, 9.81)
(32.515, 10.018)
(31.012, 10.115)
(29.49, 10.109)
(27.991, 10.021)
(26.533, 9.878)
(25.112, 9.693)
(23.722, 9.473)
(22.372, 9.206)
(21.098, 8.879)
(19.958, 8.48)
(19.015, 8.009)
(18.316, 7.48)
(17.872, 6.915)
(17.657, 6.338)
(17.614, 5.769)
(17.685, 5.215)
(17.828, 4.677)
(18.035, 4.148)
(18.332, 3.628)
(18.759, 3.12)
(19.353, 2.636)
(20.123, 2.192)
(21.046, 1.797)
(22.077, 1.449)
(23.168, 1.135)
(24.291, 0.836)
(25.45, 0.533)
(26.678, 0.225)
(28.014, -0.07)
(29.483, -0.316)
(31.066, -0.469)
(32.701, -0.487)
(34.294, -0.348)
(35.747, -0.058)
(36.993, 0.353)
(38.014, 0.839)
(38.847, 1.354)
(39.561, 1.864)
(40.225, 2.358)
(40.877, 2.841)
(41.502, 3.331)
(42.038, 3.845)
(42.398, 4.386)
