(25.64, 2.271)
(24.482, 1.353)
(22.246, 0.632)
(19.347, 0.186)
(16.223, 0.0)
(13.142, 0.031)
(10.254, 0.256)
(7.688, 0.66)
(5.544, 1.206)
(3.796, 1.836)
(2.313, 2.515)
(1.034, 3.26)
(0.144, 4.099)
(0.0, 5.01)
(0.847, 5.898)
(2.593, 6.655)
(4.884, 7.244)
(6.272, 7.499)
(6.349, 7.943)
(7.024, 8.717)
(8.094, 9.42)
(9.474, 10.054)
(11.149, 10.625)
(13.153, 11.12)
(15.512, 11.507)
(18.19, 11.736)
(21.055, 11.756)
(23.884, 11.535)
(26.409, 11.073)
(28.383, 10.412)
(29.651, 9.62)
(29.878, 9.254)
(31.03, 8.943)
(32.441, 8.319)
(33.306, 7.604)
(33.557, 6.846)
(33.184, 6.097)
(32.238, 5.404)
(30.81, 4.804)
(29.011, 4.319)
(26.948, 3.962)
(25.161, 3.782)
(25.642, 3.233)
