(102.987, 11.687)
(102.635, 13.217)
(101.9, 14.721)
(100.727, 16.178)
(99.064, 17.554)
(96.901, 18.806)
(94.283, 19.893)
(91.303, 20.794)
(88.079, 21.506)
(84.715, 22.052)
(81.277, 22.463)
(77.783, 22.763)
(74.218, 22.956)
(70.569, 23.022)
(66.858, 22.92)
(63.162, 22.604)
(59.605, 22.039)
(56.335, 21.219)
(53.482, 20.168)
(51.119, 18.936)
(49.248, 17.583)
(47.812, 16.16)
(46.728, 14.699)
(45.937, 13.21)
(45.437, 11.687)
(45.299, 10.13)
(45.643, 8.555)
(46.6, 7.008)
(48.25, 5.555)
(50.589, 4.271)
(53.511, 3.218)
(56.837, 2.423)
(60.362, 1.872)
(63.913, 1.512)
(67.397, 1.275)
(70.809, 1.097)
(74.218, 0.947)
(77.711, 0.835)
(81.342, 0.812)
(85.088, 0.953)
(88.836, 1.331)
(92.408, 1.991)
(95.606, 2.939)
(98.268, 4.139)
(100.308, 5.526)
(101.723, 7.027)
(102.583, 8.578)
(102.978, 10.138)
