(86.447, 11.185)
(86.313, 13.186)
(85.345, 15.16)
(83.622, 17.052)
(81.159, 18.801)
(77.928, 20.304)
(73.976, 21.419)
(69.522, 22.023)
(64.939, 22.092)
(60.578, 21.741)
(56.586, 21.172)
(52.841, 20.56)
(49.1, 19.953)
(45.229, 19.253)
(41.371, 18.293)
(37.924, 16.953)
(35.342, 15.236)
(33.926, 13.257)
(33.719, 11.185)
(34.558, 9.161)
(36.199, 7.271)
(38.442, 5.548)
(41.172, 4.003)
(44.341, 2.65)
(47.928, 1.52)
(51.898, 0.666)
(56.166, 0.147)
(60.578, 0.019)
(64.931, 0.297)
(69.031, 0.942)
(72.765, 1.875)
(76.128, 3.012)
(79.162, 4.307)
(81.861, 5.765)
(84.106, 7.408)
(85.693, 9.231)
