(62.588, 4.46)
(62.583, 5.024)
(62.534, 5.607)
(62.322, 6.214)
(61.805, 6.829)
(60.881, 7.418)
(59.525, 7.94)
(57.792, 8.365)
(55.788, 8.676)
(53.632, 8.876)
(51.419, 8.978)
(49.206, 8.999)
(47.02, 8.951)
(44.873, 8.836)
(42.786, 8.649)
(40.799, 8.384)
(38.968, 8.036)
(37.36, 7.605)
(36.035, 7.104)
(35.037, 6.548)
(34.378, 5.958)
(34.037, 5.356)
(33.967, 4.756)
(34.108, 4.166)
(34.411, 3.586)
(34.861, 3.012)
(35.484, 2.44)
(36.334, 1.878)
(37.472, 1.345)
(38.927, 0.868)
(40.683, 0.477)
(42.672, 0.188)
(44.805, 0.004)
(47.0, -0.086)
(49.209, -0.1)
(51.414, -0.05)
(53.605, 0.068)
(55.745, 0.268)
(57.752, 0.571)
(59.505, 0.985)
(60.886, 1.5)
(61.828, 2.086)
(62.352, 2.701)
(62.56, 3.31)
(62.597, 3.895)
