(50.664, 15.351)
(49.806, 17.564)
(48.551, 19.596)
(47.074, 21.452)
(45.486, 23.179)
(43.809, 24.827)
(41.989, 26.412)
(39.941, 27.897)
(37.598, 29.197)
(34.955, 30.204)
(32.079, 30.825)
(29.082, 31.015)
(26.095, 30.782)
(23.218, 30.181)
(20.513, 29.285)
(18.0, 28.157)
(15.682, 26.835)
(13.576, 25.329)
(11.722, 23.636)
(10.188, 21.758)
(9.049, 19.719)
(8.359, 17.564)
(8.139, 15.351)
(8.375, 13.14)
(9.03, 10.979)
(10.069, 8.903)
(11.471, 6.946)
(13.231, 5.151)
(15.343, 3.576)
(17.778, 2.289)
(20.472, 1.35)
(23.324, 0.789)
(26.224, 0.591)
(29.082, 0.696)
(31.857, 1.023)
(34.56, 1.499)
(37.238, 2.09)
(39.928, 2.82)
(42.612, 3.757)
(45.193, 4.985)
(47.498, 6.563)
(49.326, 8.486)
(50.503, 10.681)
(50.94, 13.017)
