(6.375, 0.001)
(5.158, 0.153)
(4.048, 0.425)
(3.062, 0.796)
(2.208, 1.25)
(1.502, 1.784)
(0.98, 2.393)
(0.694, 3.066)
(0.7, 3.774)
(1.037, 4.472)
(1.117, 4.548)
(1.113, 4.551)
(0.516, 5.264)
(0.156, 5.999)
(0.0, 6.747)
(0.049, 7.508)
(0.339, 8.276)
(0.921, 9.026)
(1.832, 9.707)
(3.062, 10.251)
(4.543, 10.594)
(6.149, 10.693)
(7.732, 10.536)
(9.151, 10.154)
(9.682, 9.902)
(10.227, 10.056)
(11.472, 10.199)
(12.708, 10.172)
(13.862, 10.004)
(14.903, 9.731)
(15.828, 9.379)
(16.644, 8.956)
(17.342, 8.46)
(17.884, 7.886)
(18.207, 7.24)
(18.241, 6.55)
(17.937, 5.863)
(17.288, 5.244)
(16.341, 4.749)
(15.189, 4.424)
(14.33, 4.325)
(14.559, 4.016)
(14.721, 3.293)
(14.552, 2.571)
(14.09, 1.891)
(13.378, 1.281)
(12.45, 0.766)
(11.335, 0.373)
(10.081, 0.136)
(8.763, 0.081)
(8.474, 0.11)
(7.655, 0.0)
