(16.726, 2.632)
(16.248, 1.946)
(15.421, 1.311)
(14.26, 0.763)
(12.81, 0.342)
(11.148, 0.08)
(9.38, 0.0)
(7.626, 0.105)
(5.998, 0.383)
(4.585, 0.808)
(4.187, 0.996)
(4.027, 1.019)
(2.533, 1.437)
(1.34, 1.994)
(0.51, 2.646)
(0.071, 3.35)
(0.0, 4.065)
(0.247, 4.762)
(0.779, 5.429)
(1.609, 6.045)
(2.762, 6.571)
(4.208, 6.952)
(5.581, 7.123)
(5.605, 7.166)
(6.596, 7.879)
(7.922, 8.442)
(9.389, 8.869)
(10.904, 9.203)
(12.483, 9.469)
(14.18, 9.65)
(15.998, 9.694)
(17.844, 9.543)
(19.55, 9.175)
(20.943, 8.612)
(21.921, 7.911)
(22.462, 7.138)
(22.596, 6.344)
(22.35, 5.559)
(21.722, 4.816)
(20.706, 4.155)
(19.334, 3.626)
(17.701, 3.269)
(16.833, 3.182)
