(104.85, 15.146)
(104.536, 16.775)
(103.934, 18.386)
(103.048, 19.978)
(101.866, 21.55)
(100.364, 23.093)
(98.51, 24.592)
(96.274, 26.023)
(93.637, 27.354)
(90.599, 28.547)
(87.185, 29.561)
(83.447, 30.358)
(79.461, 30.908)
(75.323, 31.188)
(71.138, 31.193)
(67.012, 30.926)
(63.041, 30.407)
(59.302, 29.662)
(55.852, 28.726)
(52.722, 27.634)
(49.922, 26.418)
(47.448, 25.107)
(45.287, 23.72)
(43.426, 22.272)
(41.859, 20.769)
(40.591, 19.216)
(39.638, 17.617)
(39.028, 15.978)
(38.794, 14.309)
(38.97, 12.624)
(39.584, 10.946)
(40.652, 9.3)
(42.178, 7.712)
(44.15, 6.21)
(46.538, 4.819)
(49.306, 3.563)
(52.408, 2.457)
(55.793, 1.517)
(59.412, 0.754)
(63.213, 0.175)
(67.15, -0.212)
(71.17, -0.399)
(75.222, -0.38)
(79.246, -0.149)
(83.179, 0.297)
(86.95, 0.958)
(90.49, 1.825)
(93.728, 2.887)
(96.604, 4.121)
(99.069, 5.5)
(101.093, 6.994)
(102.667, 8.57)
(103.799, 10.197)
(104.517, 11.847)
(104.854, 13.501)
