(18.909, 6.395)
(18.705, 7.249)
(18.492, 8.094)
(18.237, 8.957)
(17.872, 9.839)
(17.327, 10.71)
(16.558, 11.516)
(15.562, 12.198)
(14.377, 12.709)
(13.066, 13.024)
(11.699, 13.143)
(10.331, 13.082)
(9.008, 12.86)
(7.76, 12.496)
(6.615, 12.003)
(5.597, 11.395)
(4.727, 10.689)
(4.014, 9.908)
(3.455, 9.075)
(3.038, 8.206)
(2.747, 7.312)
(2.584, 6.395)
(2.566, 5.458)
(2.729, 4.514)
(3.108, 3.592)
(3.724, 2.737)
(4.565, 1.991)
(5.588, 1.387)
(6.727, 0.931)
(7.925, 0.603)
(9.144, 0.37)
(10.381, 0.2)
(11.654, 0.088)
(12.976, 0.058)
(14.335, 0.161)
(15.674, 0.449)
(16.9, 0.958)
(17.912, 1.68)
(18.632, 2.57)
(19.034, 3.551)
(19.156, 4.545)
(19.083, 5.499)
