(55.882, 8.743)
(55.63, 10.212)
(55.073, 11.684)
(54.126, 13.161)
(52.654, 14.603)
(50.546, 15.921)
(47.793, 16.994)
(44.519, 17.708)
(40.959, 17.994)
(37.395, 17.85)
(34.063, 17.344)
(31.092, 16.578)
(28.489, 15.655)
(26.184, 14.64)
(24.101, 13.545)
(22.233, 12.345)
(20.672, 11.009)
(19.59, 9.527)
(19.177, 7.942)
(19.561, 6.335)
(20.761, 4.811)
(22.678, 3.459)
(25.135, 2.335)
(27.948, 1.449)
(30.976, 0.782)
(34.147, 0.314)
(37.435, 0.047)
(40.808, 0.013)
(44.183, 0.26)
(47.404, 0.83)
(50.274, 1.725)
(52.607, 2.903)
(54.293, 4.279)
(55.331, 5.758)
(55.816, 7.259)
