(13.937, 2.545)
(13.349, 1.772)
(12.419, 1.112)
(11.238, 0.6)
(9.903, 0.249)
(8.492, 0.053)
(7.06, 0.0)
(5.641, 0.081)
(4.26, 0.296)
(2.959, 0.652)
(1.798, 1.153)
(0.86, 1.795)
(0.237, 2.552)
(0.0, 3.377)
(0.183, 4.209)
(0.771, 4.982)
(1.701, 5.642)
(2.882, 6.154)
(3.023, 6.191)
(2.914, 6.819)
(3.143, 7.528)
(3.689, 8.175)
(4.489, 8.726)
(5.473, 9.164)
(6.58, 9.484)
(7.765, 9.689)
(9.001, 9.778)
(10.261, 9.744)
(11.507, 9.576)
(12.679, 9.263)
(13.701, 8.805)
(13.86, 8.687)
(14.11, 8.746)
(15.325, 8.864)
(16.572, 8.822)
(17.766, 8.612)
(18.819, 8.248)
(19.659, 7.758)
(20.241, 7.18)
(20.55, 6.558)
(20.597, 5.926)
(20.406, 5.311)
(20.001, 4.732)
(19.4, 4.203)
(18.612, 3.741)
(17.651, 3.366)
(16.539, 3.106)
(15.325, 2.987)
(14.077, 3.03)
(14.045, 3.036)
