(12.467, 0.678)
(11.056, 0.215)
(9.495, 0.0)
(7.926, 0.017)
(6.439, 0.206)
(5.039, 0.505)
(3.683, 0.893)
(2.366, 1.403)
(1.185, 2.086)
(0.329, 2.955)
(0.0, 3.952)
(0.295, 4.954)
(1.15, 5.828)
(2.369, 6.5)
(3.732, 6.976)
(5.106, 7.319)
(6.482, 7.59)
(7.926, 7.794)
(9.481, 7.871)
(11.092, 7.733)
(12.604, 7.325)
(12.961, 7.133)
(13.322, 7.225)
(14.549, 7.392)
(15.849, 7.408)
(17.154, 7.243)
(18.365, 6.884)
(19.372, 6.345)
(20.081, 5.665)
(20.437, 4.906)
(20.436, 4.134)
(20.119, 3.403)
(19.551, 2.749)
(18.798, 2.186)
(17.907, 1.713)
(16.899, 1.329)
(15.777, 1.042)
(14.549, 0.875)
(13.25, 0.86)
(12.86, 0.909)
