(50.437, 9.159)
(50.413, 10.439)
(49.979, 11.71)
(49.143, 12.937)
(47.94, 14.09)
(46.414, 15.15)
(44.611, 16.104)
(42.567, 16.942)
(40.31, 17.653)
(37.86, 18.221)
(35.245, 18.62)
(32.51, 18.821)
(29.725, 18.792)
(26.987, 18.513)
(24.409, 17.981)
(22.102, 17.212)
(20.157, 16.248)
(18.624, 15.142)
(17.504, 13.955)
(16.752, 12.738)
(16.292, 11.527)
(16.043, 10.336)
(15.941, 9.159)
(15.961, 7.976)
(16.126, 6.767)
(16.503, 5.524)
(17.182, 4.261)
(18.253, 3.016)
(19.773, 1.849)
(21.75, 0.833)
(24.131, 0.035)
(26.811, -0.492)
(29.653, -0.723)
(32.51, -0.661)
(35.256, -0.338)
(37.802, 0.196)
(40.106, 0.887)
(42.166, 1.687)
(44.001, 2.564)
(45.638, 3.502)
(47.088, 4.5)
(48.338, 5.564)
(49.35, 6.7)
(50.068, 7.904)
