(10.423, 1.22)
(8.096, 1.422)
(5.961, 1.839)
(4.09, 2.43)
(2.521, 3.162)
(1.286, 4.012)
(0.426, 4.958)
(0.0, 5.976)
(0.074, 7.031)
(0.701, 8.067)
(1.888, 9.016)
(3.585, 9.806)
(5.679, 10.375)
(8.015, 10.687)
(10.423, 10.733)
(10.462, 10.73)
(10.19, 11.638)
(10.35, 12.647)
(10.988, 13.63)
(12.111, 14.537)
(13.692, 15.311)
(15.657, 15.897)
(17.892, 16.252)
(20.25, 16.35)
(22.577, 16.19)
(23.214, 16.073)
(23.477, 16.179)
(26.335, 16.924)
(29.458, 17.382)
(32.718, 17.502)
(35.905, 17.24)
(38.766, 16.613)
(41.112, 15.705)
(42.922, 14.638)
(44.332, 13.502)
(45.506, 12.308)
(46.46, 11.005)
(46.977, 9.551)
(46.696, 7.999)
(45.32, 6.517)
(42.837, 5.339)
(39.569, 4.652)
(36.039, 4.507)
(35.885, 4.52)
(35.181, 3.579)
(33.575, 2.45)
(31.43, 1.521)
(28.905, 0.811)
(26.118, 0.313)
(23.123, 0.029)
(19.968, 0.0)
(16.79, 0.301)
(13.865, 0.989)
(13.163, 1.31)
(12.831, 1.265)
