(70.394, 6.301)
(70.412, 7.001)
(70.283, 7.71)
(69.989, 8.429)
(69.498, 9.153)
(68.774, 9.874)
(67.779, 10.576)
(66.487, 11.235)
(64.895, 11.826)
(63.022, 12.322)
(60.915, 12.698)
(58.643, 12.936)
(56.291, 13.029)
(53.948, 12.979)
(51.692, 12.8)
(49.585, 12.513)
(47.662, 12.146)
(45.928, 11.725)
(44.363, 11.275)
(42.931, 10.813)
(41.586, 10.346)
(40.29, 9.874)
(39.018, 9.386)
(37.772, 8.869)
(36.579, 8.31)
(35.492, 7.697)
(34.579, 7.026)
(33.915, 6.301)
(33.569, 5.536)
(33.594, 4.752)
(34.017, 3.974)
(34.835, 3.23)
(36.02, 2.545)
(37.52, 1.937)
(39.268, 1.419)
(41.195, 0.995)
(43.238, 0.663)
(45.344, 0.416)
(47.477, 0.246)
(49.614, 0.145)
(51.744, 0.108)
(53.86, 0.133)
(55.954, 0.225)
(58.008, 0.387)
(60.001, 0.625)
(61.896, 0.943)
(63.657, 1.341)
(65.245, 1.814)
(66.627, 2.355)
(67.784, 2.949)
(68.709, 3.583)
(69.412, 4.244)
(69.911, 4.921)
(70.231, 5.608)
