(47.061, 5.194)
(46.86, 6.173)
(46.217, 7.123)
(45.137, 8.01)
(43.618, 8.786)
(41.7, 9.396)
(39.501, 9.799)
(37.188, 10.0)
(34.895, 10.047)
(32.657, 10.008)
(30.413, 9.918)
(28.098, 9.754)
(25.755, 9.443)
(23.585, 8.91)
(21.881, 8.14)
(20.881, 7.192)
(20.632, 6.177)
(20.969, 5.194)
(21.622, 4.285)
(22.388, 3.429)
(23.24, 2.584)
(24.316, 1.744)
(25.793, 0.966)
(27.744, 0.349)
(30.066, -0.018)
(32.544, -0.108)
(34.965, 0.038)
(37.221, 0.341)
(39.316, 0.737)
(41.29, 1.209)
(43.133, 1.778)
(44.751, 2.473)
(46.003, 3.297)
(46.784, 4.22)
