(47.262, 4.253)
(46.961, 5.083)
(46.16, 5.868)
(44.92, 6.57)
(43.331, 7.171)
(41.485, 7.662)
(39.446, 8.046)
(37.248, 8.321)
(34.914, 8.474)
(32.488, 8.481)
(30.061, 8.314)
(27.777, 7.956)
(25.801, 7.412)
(24.281, 6.716)
(23.3, 5.92)
(22.861, 5.084)
(22.902, 4.253)
(23.337, 3.455)
(24.094, 2.699)
(25.147, 1.991)
(26.508, 1.339)
(28.198, 0.769)
(30.21, 0.316)
(32.485, 0.02)
(34.914, -0.093)
(37.362, -0.014)
(39.701, 0.247)
(41.829, 0.665)
(43.679, 1.214)
(45.199, 1.871)
(46.34, 2.612)
(47.045, 3.416)
