(93.402, 5.278)
(93.113, 5.999)
(92.467, 6.7)
(91.484, 7.37)
(90.214, 8.005)
(88.696, 8.604)
(86.927, 9.165)
(84.873, 9.669)
(82.513, 10.081)
(79.882, 10.365)
(77.089, 10.496)
(74.269, 10.483)
(71.523, 10.36)
(68.865, 10.175)
(66.232, 9.961)
(63.553, 9.715)
(60.835, 9.403)
(58.217, 8.979)
(55.946, 8.411)
(54.286, 7.706)
(53.405, 6.908)
(53.309, 6.08)
(53.854, 5.278)
(54.824, 4.534)
(56.035, 3.854)
(57.393, 3.228)
(58.896, 2.65)
(60.581, 2.123)
(62.464, 1.654)
(64.525, 1.244)
(66.725, 0.883)
(69.055, 0.554)
(71.551, 0.249)
(74.269, -0.013)
(77.223, -0.187)
(80.329, -0.213)
(83.403, -0.043)
(86.21, 0.335)
(88.552, 0.893)
(90.341, 1.573)
(91.615, 2.312)
(92.482, 3.065)
(93.049, 3.811)
(93.364, 4.548)
