(21.403, 2.101)
(19.584, 1.215)
(17.271, 0.534)
(14.6, 0.116)
(11.759, 0.0)
(8.959, 0.189)
(6.388, 0.655)
(4.186, 1.347)
(2.43, 2.205)
(1.146, 3.178)
(0.336, 4.223)
(0.0, 5.311)
(0.161, 6.416)
(0.856, 7.503)
(2.115, 8.521)
(3.935, 9.407)
(6.248, 10.088)
(8.919, 10.506)
(11.759, 10.622)
(14.56, 10.433)
(15.138, 10.328)
(15.962, 10.681)
(17.731, 11.452)
(19.64, 12.246)
(22.022, 12.916)
(24.864, 13.215)
(27.758, 13.01)
(30.271, 12.404)
(32.34, 11.631)
(34.243, 10.839)
(36.175, 9.991)
(37.883, 8.958)
(38.773, 7.717)
(38.392, 6.429)
(36.815, 5.315)
(34.567, 4.488)
(32.177, 3.89)
(29.84, 3.405)
(27.443, 3.001)
(24.864, 2.754)
(22.214, 2.757)
