(57.278, 3.318)
(52.105, 1.683)
(45.618, 0.55)
(38.417, 0.0)
(31.134, 0.031)
(24.281, 0.565)
(18.162, 1.491)
(12.871, 2.702)
(8.386, 4.13)
(4.692, 5.752)
(1.884, 7.569)
(0.209, 9.572)
(0.0, 11.703)
(1.553, 13.845)
(4.991, 15.826)
(10.163, 17.46)
(16.65, 18.593)
(23.851, 19.143)
(31.134, 19.112)
(37.987, 18.578)
(39.554, 18.341)
(43.226, 19.398)
(48.096, 20.391)
(53.533, 21.158)
(59.541, 21.657)
(66.027, 21.785)
(72.631, 21.415)
(78.704, 20.47)
(83.481, 18.988)
(86.382, 17.139)
(87.269, 15.16)
(86.472, 13.261)
(84.582, 11.547)
(82.106, 10.002)
(79.219, 8.554)
(75.738, 7.169)
(71.343, 5.91)
(65.877, 4.934)
(59.541, 4.42)
(59.198, 4.424)
