(49.626, 6.949)
(49.453, 7.644)
(49.229, 8.335)
(48.938, 9.026)
(48.542, 9.719)
(48.001, 10.405)
(47.276, 11.069)
(46.348, 11.69)
(45.215, 12.246)
(43.899, 12.721)
(42.438, 13.104)
(40.877, 13.394)
(39.257, 13.6)
(37.612, 13.733)
(35.958, 13.806)
(34.299, 13.831)
(32.633, 13.81)
(30.957, 13.737)
(29.28, 13.601)
(27.623, 13.386)
(26.026, 13.078)
(24.537, 12.671)
(23.209, 12.165)
(22.086, 11.57)
(21.197, 10.907)
(20.545, 10.199)
(20.11, 9.47)
(19.857, 8.737)
(19.739, 8.014)
(19.717, 7.302)
(19.764, 6.597)
(19.875, 5.894)
(20.068, 5.186)
(20.378, 4.475)
(20.848, 3.769)
(21.516, 3.084)
(22.402, 2.443)
(23.508, 1.869)
(24.809, 1.38)
(26.263, 0.987)
(27.821, 0.691)
(29.432, 0.483)
(31.06, 0.346)
(32.686, 0.262)
(34.308, 0.216)
(35.938, 0.2)
(37.589, 0.218)
(39.267, 0.283)
(40.962, 0.415)
(42.64, 0.633)
(44.251, 0.956)
(45.733, 1.391)
(47.024, 1.933)
(48.076, 2.567)
(48.862, 3.269)
(49.385, 4.01)
(49.674, 4.765)
(49.775, 5.511)
(49.743, 6.24)
