(135.091, 15.649)
(135.376, 17.411)
(135.067, 19.188)
(134.11, 20.935)
(132.521, 22.606)
(130.367, 24.164)
(127.746, 25.589)
(124.752, 26.87)
(121.456, 28.002)
(117.901, 28.974)
(114.119, 29.767)
(110.15, 30.354)
(106.053, 30.712)
(101.914, 30.831)
(97.821, 30.729)
(93.845, 30.443)
(90.011, 30.03)
(86.29, 29.542)
(82.617, 29.013)
(78.921, 28.445)
(75.174, 27.805)
(71.421, 27.038)
(67.792, 26.085)
(64.483, 24.905)
(61.704, 23.494)
(59.626, 21.885)
(58.332, 20.142)
(57.796, 18.337)
(57.901, 16.535)
(58.48, 14.776)
(59.378, 13.07)
(60.501, 11.409)
(61.836, 9.783)
(63.447, 8.193)
(65.432, 6.665)
(67.873, 5.242)
(70.799, 3.981)
(74.166, 2.926)
(77.867, 2.099)
(81.771, 1.489)
(85.764, 1.061)
(89.774, 0.768)
(93.789, 0.572)
(97.829, 0.463)
(101.916, 0.459)
(106.041, 0.606)
(110.14, 0.955)
(114.099, 1.547)
(117.787, 2.396)
(121.09, 3.479)
(123.951, 4.75)
(126.378, 6.149)
(128.44, 7.623)
(130.226, 9.139)
(131.803, 10.69)
(133.185, 12.284)
(134.318, 13.935)
