(34.899, 12.336)
(34.768, 13.719)
(34.448, 15.081)
(33.945, 16.408)
(33.271, 17.687)
(32.431, 18.909)
(31.434, 20.062)
(30.285, 21.134)
(28.99, 22.11)
(27.557, 22.977)
(25.996, 23.715)
(24.325, 24.307)
(22.563, 24.736)
(20.739, 24.986)
(18.885, 25.048)
(17.036, 24.916)
(15.229, 24.593)
(13.498, 24.088)
(11.873, 23.415)
(10.379, 22.593)
(9.034, 21.644)
(7.846, 20.591)
(6.82, 19.454)
(5.954, 18.251)
(5.247, 16.996)
(4.697, 15.7)
(4.302, 14.372)
(4.067, 13.019)
(3.997, 11.65)
(4.103, 10.273)
(4.396, 8.903)
(4.884, 7.556)
(5.573, 6.253)
(6.465, 5.017)
(7.553, 3.871)
(8.823, 2.838)
(10.256, 1.938)
(11.827, 1.189)
(13.506, 0.601)
(15.263, 0.181)
(17.069, -0.069)
(18.894, -0.15)
(20.712, -0.067)
(22.502, 0.174)
(24.241, 0.566)
(25.911, 1.104)
(27.492, 1.78)
(28.965, 2.587)
(30.313, 3.516)
(31.516, 4.558)
(32.557, 5.7)
(33.419, 6.928)
(34.09, 8.224)
(34.562, 9.57)
(34.832, 10.947)
