(38.702, 1.881)
(34.61, 0.981)
(29.998, 0.326)
(24.957, 0.0)
(19.729, 0.064)
(14.629, 0.532)
(9.948, 1.373)
(5.918, 2.539)
(2.751, 3.978)
(0.691, 5.631)
(0.0, 7.406)
(0.851, 9.169)
(3.199, 10.764)
(6.739, 12.063)
(10.999, 13.016)
(15.553, 13.665)
(20.192, 14.098)
(24.957, 14.375)
(28.273, 14.437)
(29.479, 14.827)
(29.153, 15.054)
(28.08, 16.702)
(28.047, 18.337)
(28.886, 19.912)
(30.496, 21.412)
(32.869, 22.823)
(36.065, 24.106)
(40.126, 25.188)
(44.987, 25.967)
(50.42, 26.336)
(56.037, 26.225)
(61.361, 25.619)
(65.934, 24.572)
(69.424, 23.195)
(71.688, 21.62)
(72.76, 19.971)
(72.793, 18.337)
(71.954, 16.761)
(70.596, 15.496)
(71.598, 15.244)
(75.63, 13.723)
(78.428, 11.881)
(79.43, 9.832)
(78.4, 7.785)
(75.582, 5.949)
(71.518, 4.44)
(66.713, 3.285)
(61.475, 2.477)
(55.987, 2.021)
(50.425, 1.918)
(44.938, 2.127)
(40.721, 2.49)
