(34.091, 6.304)
(36.207, 5.575)
(37.454, 4.699)
(37.677, 3.763)
(37.006, 2.854)
(35.675, 2.02)
(33.808, 1.282)
(31.419, 0.677)
(28.577, 0.259)
(25.491, 0.047)
(22.373, 0.0)
(19.256, 0.048)
(16.027, 0.179)
(12.71, 0.467)
(9.702, 1.014)
(7.641, 1.833)
(6.961, 2.806)
(7.446, 3.615)
(4.872, 4.221)
(2.68, 5.156)
(1.345, 6.145)
(0.558, 7.122)
(0.095, 8.095)
(0.0, 9.102)
(0.562, 10.147)
(2.101, 11.159)
(4.727, 12.018)
(8.236, 12.61)
(12.208, 12.888)
(16.23, 12.883)
(20.068, 12.669)
(23.674, 12.299)
(27.041, 11.782)
(30.039, 11.09)
(32.372, 10.209)
(33.706, 9.18)
(33.863, 8.095)
(32.939, 7.058)
(32.273, 6.693)
