(50.595, 6.93)
(50.766, 8.236)
(50.45, 9.592)
(49.42, 10.926)
(47.587, 12.112)
(45.05, 13.034)
(42.048, 13.623)
(38.852, 13.876)
(35.677, 13.836)
(32.648, 13.557)
(29.816, 13.087)
(27.197, 12.452)
(24.803, 11.662)
(22.68, 10.709)
(20.93, 9.588)
(19.714, 8.311)
(19.213, 6.93)
(19.547, 5.534)
(20.702, 4.23)
(22.513, 3.102)
(24.742, 2.171)
(27.19, 1.402)
(29.793, 0.748)
(32.604, 0.206)
(35.677, -0.152)
(38.939, -0.207)
(42.143, 0.136)
(44.956, 0.887)
(47.122, 1.949)
(48.596, 3.173)
(49.534, 4.432)
(50.159, 5.676)
