(20.548, 1.159)
(18.49, 0.592)
(16.155, 0.232)
(13.745, 0.049)
(11.347, 0.0)
(8.962, 0.069)
(6.598, 0.275)
(4.347, 0.655)
(2.395, 1.229)
(0.949, 1.976)
(0.147, 2.835)
(0.0, 3.731)
(0.423, 4.605)
(1.309, 5.425)
(2.602, 6.175)
(4.049, 6.733)
(3.831, 6.915)
(3.511, 7.749)
(3.824, 8.584)
(4.678, 9.367)
(5.96, 10.07)
(7.616, 10.67)
(9.626, 11.124)
(11.904, 11.372)
(14.263, 11.385)
(15.409, 11.288)
(15.933, 11.753)
(17.113, 12.318)
(18.735, 12.749)
(20.665, 12.993)
(22.705, 13.03)
(24.67, 12.877)
(26.433, 12.573)
(27.937, 12.159)
(29.161, 11.664)
(30.088, 11.106)
(30.683, 10.498)
(30.91, 9.86)
(30.749, 9.216)
(30.206, 8.594)
(29.68, 8.256)
(30.492, 7.459)
(30.658, 6.612)
(30.204, 5.787)
(29.37, 5.013)
(28.345, 4.251)
(27.046, 3.47)
(25.207, 2.748)
(22.726, 2.268)
(22.375, 2.259)
(22.072, 1.921)
