(107.199, 12.558)
(107.389, 14.582)
(106.166, 16.548)
(103.711, 18.306)
(100.414, 19.783)
(96.712, 20.996)
(92.921, 22.03)
(89.142, 22.982)
(85.282, 23.897)
(81.167, 24.731)
(76.691, 25.364)
(71.914, 25.646)
(67.078, 25.464)
(62.511, 24.791)
(58.501, 23.695)
(55.183, 22.311)
(52.509, 20.783)
(50.307, 19.211)
(48.395, 17.632)
(46.692, 16.021)
(45.267, 14.337)
(44.305, 12.558)
(44.023, 10.702)
(44.567, 8.828)
(45.963, 7.008)
(48.128, 5.301)
(50.934, 3.739)
(54.274, 2.341)
(58.091, 1.132)
(62.357, 0.166)
(67.006, -0.476)
(71.882, -0.705)
(76.732, -0.474)
(81.273, 0.197)
(85.29, 1.211)
(88.733, 2.422)
(91.737, 3.689)
(94.555, 4.933)
(97.417, 6.162)
(100.386, 7.46)
(103.282, 8.929)
(105.709, 10.636)
