(47.516, 16.965)
(53.656, 17.269)
(59.768, 16.925)
(65.135, 16.007)
(69.34, 14.705)
(72.386, 13.229)
(74.576, 11.711)
(76.21, 10.172)
(77.324, 8.565)
(77.635, 6.856)
(76.714, 5.098)
(74.268, 3.433)
(70.328, 2.038)
(65.252, 1.047)
(59.543, 0.512)
(53.656, 0.41)
(47.903, 0.695)
(42.507, 1.336)
(40.816, 1.684)
(38.828, 1.172)
(32.927, 0.298)
(26.396, 0.0)
(19.923, 0.376)
(14.221, 1.338)
(9.605, 2.658)
(5.92, 4.133)
(2.939, 5.705)
(0.805, 7.408)
(0.0, 9.232)
(0.865, 11.051)
(3.197, 12.72)
(6.407, 14.209)
(10.102, 15.611)
(14.447, 16.979)
(19.875, 18.152)
(26.396, 18.79)
(33.243, 18.598)
(39.256, 17.569)
(42.996, 16.241)
