(19.107, 3.817)
(18.994, 3.059)
(18.586, 2.291)
(17.791, 1.524)
(16.481, 0.817)
(14.621, 0.274)
(12.356, 0.0)
(9.994, 0.044)
(7.859, 0.367)
(6.13, 0.858)
(4.77, 1.401)
(3.588, 1.933)
(2.415, 2.471)
(1.262, 3.082)
(0.351, 3.817)
(0.0, 4.658)
(0.443, 5.513)
(1.693, 6.258)
(3.309, 6.732)
(2.829, 7.075)
(2.142, 7.984)
(2.049, 8.958)
(2.662, 9.931)
(4.002, 10.815)
(5.977, 11.522)
(8.397, 11.989)
(11.022, 12.193)
(13.628, 12.151)
(16.055, 11.906)
(18.233, 11.51)
(20.158, 11.003)
(21.848, 10.401)
(23.295, 9.701)
(24.426, 8.893)
(25.113, 7.984)
(25.206, 7.009)
(24.593, 6.036)
(23.253, 5.153)
(21.278, 4.446)
(19.055, 4.016)
