(96.377, 5.386)
(95.71, 6.458)
(93.656, 7.398)
(91.059, 8.181)
(88.539, 8.905)
(86.056, 9.659)
(83.146, 10.385)
(79.529, 10.905)
(75.438, 11.07)
(71.369, 10.891)
(67.617, 10.503)
(64.136, 10.027)
(60.846, 9.47)
(57.969, 8.759)
(55.965, 7.867)
(55.104, 6.865)
(55.166, 5.865)
(55.618, 4.917)
(56.104, 3.983)
(56.749, 3.01)
(57.993, 2.017)
(60.175, 1.099)
(63.29, 0.361)
(67.079, -0.138)
(71.23, -0.372)
(75.441, -0.319)
(79.373, 0.034)
(82.711, 0.634)
(85.403, 1.352)
(87.777, 2.055)
(90.285, 2.72)
(92.991, 3.442)
(95.314, 4.333)
