(19.322, 8.727)
(19.124, 9.769)
(18.832, 10.774)
(18.469, 11.748)
(18.042, 12.7)
(17.542, 13.632)
(16.948, 14.537)
(16.236, 15.387)
(15.392, 16.145)
(14.418, 16.765)
(13.337, 17.209)
(12.186, 17.454)
(11.015, 17.502)
(9.863, 17.376)
(8.757, 17.118)
(7.704, 16.772)
(6.693, 16.373)
(5.704, 15.938)
(4.72, 15.461)
(3.743, 14.916)
(2.794, 14.271)
(1.92, 13.5)
(1.179, 12.593)
(0.629, 11.564)
(0.314, 10.449)
(0.252, 9.299)
(0.43, 8.165)
(0.809, 7.091)
(1.336, 6.1)
(1.957, 5.196)
(2.631, 4.366)
(3.337, 3.591)
(4.073, 2.857)
(4.855, 2.16)
(5.702, 1.513)
(6.63, 0.94)
(7.641, 0.473)
(8.724, 0.138)
(9.859, -0.044)
(11.017, -0.068)
(12.172, 0.061)
(13.303, 0.333)
(14.394, 0.735)
(15.429, 1.257)
(16.393, 1.896)
(17.263, 2.648)
(18.015, 3.507)
(18.621, 4.463)
(19.057, 5.492)
(19.314, 6.566)
(19.396, 7.654)
