(98.498, 6.147)
(98.708, 6.832)
(98.654, 7.529)
(98.309, 8.229)
(97.651, 8.917)
(96.671, 9.577)
(95.371, 10.191)
(93.77, 10.743)
(91.904, 11.216)
(89.822, 11.6)
(87.584, 11.886)
(85.253, 12.072)
(82.892, 12.162)
(80.554, 12.165)
(78.283, 12.091)
(76.104, 11.956)
(74.028, 11.772)
(72.05, 11.551)
(70.156, 11.303)
(68.326, 11.031)
(66.543, 10.736)
(64.794, 10.412)
(63.081, 10.053)
(61.419, 9.651)
(59.839, 9.198)
(58.384, 8.69)
(57.105, 8.125)
(56.056, 7.507)
(55.29, 6.843)
(54.848, 6.147)
(54.758, 5.434)
(55.031, 4.721)
(55.663, 4.027)
(56.631, 3.367)
(57.901, 2.755)
(59.431, 2.201)
(61.174, 1.713)
(63.084, 1.294)
(65.118, 0.944)
(67.24, 0.664)
(69.42, 0.45)
(71.632, 0.302)
(73.857, 0.218)
(76.077, 0.196)
(78.277, 0.235)
(80.438, 0.336)
(82.544, 0.498)
(84.576, 0.719)
(86.517, 0.997)
(88.352, 1.329)
(90.067, 1.71)
(91.651, 2.138)
(93.099, 2.608)
(94.405, 3.116)
(95.563, 3.66)
(96.566, 4.237)
(97.402, 4.845)
(98.054, 5.483)
