(70.219, 6.858)
(67.531, 5.356)
(64.593, 3.9)
(60.916, 2.472)
(55.962, 1.217)
(49.696, 0.348)
(42.62, 0.0)
(35.388, 0.169)
(28.47, 0.775)
(22.18, 1.764)
(16.931, 3.12)
(13.29, 4.796)
(11.692, 6.657)
(11.766, 6.998)
(7.333, 7.956)
(3.449, 9.478)
(1.161, 11.129)
(0.13, 12.777)
(0.0, 14.379)
(0.633, 15.952)
(2.153, 17.504)
(4.803, 18.996)
(8.745, 20.336)
(13.924, 21.41)
(20.067, 22.123)
(26.775, 22.42)
(30.946, 22.334)
(36.784, 23.511)
(43.982, 24.291)
(51.334, 24.651)
(58.552, 24.714)
(65.679, 24.546)
(72.792, 24.11)
(79.697, 23.305)
(85.84, 22.053)
(90.502, 20.373)
(93.134, 18.399)
(93.595, 16.319)
(92.136, 14.299)
(89.17, 12.434)
(85.003, 10.761)
(79.745, 9.317)
(73.427, 8.18)
(71.836, 8.023)
