(84.357, 3.638)
(82.513, 2.352)
(79.363, 1.19)
(74.863, 0.355)
(69.52, 0.0)
(64.117, 0.121)
(59.207, 0.566)
(54.849, 1.157)
(50.809, 1.825)
(47.02, 2.622)
(43.817, 3.63)
(41.734, 4.849)
(41.193, 5.99)
(40.676, 6.004)
(35.043, 6.727)
(31.819, 7.739)
(26.601, 7.563)
(19.986, 7.817)
(13.926, 8.512)
(8.822, 9.563)
(4.889, 10.864)
(2.162, 12.313)
(0.563, 13.835)
(0.0, 15.387)
(0.447, 16.946)
(1.97, 18.485)
(4.681, 19.953)
(8.656, 21.265)
(13.833, 22.313)
(19.96, 22.987)
(26.601, 23.211)
(33.216, 22.957)
(39.277, 22.262)
(44.381, 21.211)
(48.313, 19.91)
(50.457, 18.771)
(52.628, 18.726)
(57.928, 18.552)
(63.379, 18.318)
(68.942, 17.831)
(73.901, 16.918)
(75.396, 16.349)
(77.764, 16.51)
(82.724, 16.436)
(87.276, 16.043)
(91.248, 15.457)
(94.744, 14.771)
(97.938, 14.003)
(100.828, 13.111)
(103.133, 12.05)
(104.406, 10.833)
(104.277, 9.549)
(102.657, 8.326)
(99.779, 7.281)
(96.049, 6.469)
(91.837, 5.891)
(87.362, 5.526)
(85.427, 5.464)
(85.289, 4.922)
