(50.665, 13.907)
(49.322, 9.773)
(47.016, 6.14)
(43.933, 3.249)
(40.32, 1.248)
(36.43, 0.178)
(32.481, 0.0)
(28.631, 0.635)
(24.993, 2.009)
(21.657, 4.073)
(18.734, 6.796)
(16.368, 10.14)
(15.542, 12.099)
(14.17, 13.618)
(11.886, 14.009)
(8.893, 15.18)
(6.173, 16.921)
(3.809, 19.192)
(1.907, 21.949)
(0.595, 25.117)
(0.0, 28.565)
(0.219, 32.102)
(1.282, 35.495)
(3.132, 38.501)
(5.633, 40.915)
(8.592, 42.602)
(11.8, 43.513)
(15.068, 43.665)
(18.251, 43.121)
(21.244, 41.95)
(23.815, 40.304)
(24.298, 40.684)
(28.255, 42.348)
(32.513, 42.752)
(36.702, 42.035)
(40.665, 40.548)
(44.42, 38.463)
(47.854, 35.649)
(50.556, 31.948)
(52.029, 27.528)
(52.105, 22.879)
(51.078, 18.456)
(50.952, 18.146)
