(39.176, 3.879)
(39.327, 4.386)
(39.32, 4.913)
(39.102, 5.448)
(38.638, 5.975)
(37.912, 6.473)
(36.938, 6.92)
(35.746, 7.299)
(34.381, 7.596)
(32.894, 7.804)
(31.339, 7.917)
(29.767, 7.935)
(28.228, 7.859)
(26.769, 7.698)
(25.425, 7.464)
(24.216, 7.171)
(23.144, 6.839)
(22.189, 6.481)
(21.323, 6.108)
(20.518, 5.72)
(19.763, 5.311)
(19.072, 4.872)
(18.49, 4.394)
(18.082, 3.879)
(17.915, 3.335)
(18.04, 2.782)
(18.477, 2.247)
(19.209, 1.753)
(20.183, 1.318)
(21.336, 0.95)
(22.604, 0.646)
(23.943, 0.397)
(25.33, 0.198)
(26.761, 0.045)
(28.238, -0.053)
(29.749, -0.082)
(31.262, -0.028)
(32.726, 0.122)
(34.081, 0.368)
(35.271, 0.699)
(36.264, 1.096)
(37.058, 1.533)
(37.681, 1.99)
(38.175, 2.453)
(38.579, 2.919)
(38.915, 3.391)
