(69.179, 8.405)
(67.733, 6.559)
(64.778, 4.858)
(60.561, 3.353)
(55.282, 2.075)
(49.091, 1.059)
(42.128, 0.349)
(34.59, 0.0)
(26.791, 0.07)
(19.17, 0.594)
(12.252, 1.572)
(6.556, 2.951)
(2.495, 4.635)
(0.301, 6.496)
(0.0, 8.405)
(1.446, 10.25)
(4.402, 11.951)
(7.885, 13.195)
(7.446, 13.323)
(3.293, 15.589)
(1.96, 18.07)
(3.619, 20.533)
(7.989, 22.753)
(14.44, 24.57)
(22.199, 25.917)
(30.591, 26.814)
(39.191, 27.328)
(47.854, 27.521)
(56.592, 27.408)
(65.38, 26.947)
(73.978, 26.061)
(81.857, 24.684)
(88.263, 22.817)
(92.416, 20.551)
(93.749, 18.07)
(92.09, 15.607)
(87.719, 13.387)
(81.269, 11.57)
(73.51, 10.222)
(68.969, 9.737)
