(40.004, 8.975)
(40.648, 7.299)
(40.501, 5.569)
(39.495, 3.883)
(37.614, 2.368)
(34.949, 1.164)
(31.725, 0.38)
(28.258, 0.056)
(24.843, 0.146)
(21.66, 0.545)
(20.703, 0.742)
(18.908, 0.345)
(15.515, 0.0)
(11.998, 0.084)
(8.635, 0.626)
(5.69, 1.578)
(3.325, 2.836)
(1.588, 4.296)
(0.472, 5.881)
(0.0, 7.543)
(0.253, 9.23)
(1.322, 10.852)
(3.22, 12.29)
(5.823, 13.427)
(6.055, 13.486)
(5.741, 13.838)
(5.172, 15.436)
(5.481, 17.063)
(6.696, 18.585)
(8.695, 19.879)
(11.25, 20.871)
(14.115, 21.555)
(17.121, 21.968)
(20.2, 22.147)
(20.943, 22.132)
(22.326, 22.32)
(25.985, 22.42)
(29.573, 22.169)
(32.967, 21.577)
(36.017, 20.649)
(38.539, 19.405)
(40.36, 17.909)
(41.393, 16.26)
(41.659, 14.557)
(41.246, 12.871)
(40.227, 11.236)
(39.021, 10.089)
