(176.771, 7.067)
(176.135, 7.849)
(175.095, 8.599)
(173.753, 9.313)
(172.203, 9.997)
(170.504, 10.659)
(168.66, 11.31)
(166.629, 11.952)
(164.335, 12.578)
(161.703, 13.166)
(158.686, 13.685)
(155.293, 14.101)
(151.594, 14.38)
(147.712, 14.503)
(143.798, 14.468)
(139.993, 14.287)
(136.396, 13.989)
(133.047, 13.609)
(129.926, 13.179)
(126.972, 12.721)
(124.118, 12.245)
(121.324, 11.742)
(118.61, 11.196)
(116.064, 10.588)
(113.834, 9.907)
(112.092, 9.151)
(110.998, 8.336)
(110.655, 7.491)
(111.083, 6.648)
(112.211, 5.843)
(113.894, 5.097)
(115.948, 4.421)
(118.196, 3.807)
(120.506, 3.237)
(122.819, 2.69)
(125.154, 2.149)
(127.587, 1.608)
(130.221, 1.077)
(133.147, 0.581)
(136.407, 0.155)
(139.984, -0.166)
(143.796, -0.352)
(147.719, -0.387)
(151.617, -0.271)
(155.368, -0.017)
(158.888, 0.352)
(162.138, 0.811)
(165.111, 1.337)
(167.816, 1.916)
(170.255, 2.541)
(172.405, 3.209)
(174.215, 3.922)
(175.614, 4.677)
(176.53, 5.463)
(176.918, 6.266)
