(5.903, 0.772)
(5.174, 0.435)
(4.32, 0.131)
(3.332, 0.0)
(2.326, 0.139)
(1.445, 0.535)
(0.762, 1.103)
(0.283, 1.765)
(0.014, 2.477)
(0.0, 3.204)
(0.267, 3.889)
(0.762, 4.473)
(1.362, 4.951)
(1.976, 5.381)
(2.378, 5.651)
(1.978, 6.244)
(1.66, 6.97)
(1.483, 7.727)
(1.468, 8.516)
(1.659, 9.323)
(2.101, 10.109)
(2.815, 10.809)
(3.78, 11.349)
(4.922, 11.663)
(6.136, 11.718)
(7.306, 11.521)
(8.338, 11.112)
(8.781, 10.819)
(9.272, 10.979)
(10.237, 11.136)
(11.197, 11.169)
(12.145, 11.092)
(13.075, 10.906)
(13.972, 10.595)
(14.796, 10.144)
(15.479, 9.546)
(15.947, 8.822)
(16.133, 8.02)
(16.006, 7.207)
(15.578, 6.458)
(14.902, 5.833)
(14.057, 5.365)
(13.853, 5.298)
(13.949, 5.122)
(14.102, 4.315)
(13.984, 3.503)
(13.6, 2.738)
(12.981, 2.068)
(12.175, 1.53)
(11.237, 1.145)
(10.221, 0.921)
(9.175, 0.857)
(8.136, 0.947)
(7.141, 1.189)
(7.025, 1.238)
(6.617, 1.072)
